Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR9178349;07.06.19 15:50;02.06.19 15:18;293475;87997714;293475;299;32;;https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/008963/SRR9178349;SRX5950785;HSD20-02a-272-S2C005-0005-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861555;SAMN11874747;simple;408172;marine metagenome;HSD20-02a-272-S2C005-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;CCBDD77FB838B94A4253AF14B661232C;5383E52ABF717ADE5D7A7B71F42E8A92
SRR9178348;07.06.19 15:50;02.06.19 15:38;29526773;8879908064;29526773;300;3789;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178348;SRX5950786;HSD20-02a-267-S2C010-0025-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861556;SAMN11874691;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;55E8651F264952308CAF3472CD856923;B27ACA07FB064220E18FE2A28713CD61
SRR9178347;07.06.19 15:50;02.06.19 15:25;9952122;2992484475;9952122;300;1245;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178347;SRX5950787;HSD20-02a-282-S2C004-0075-170410;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861557;SAMN11874858;simple;408172;marine metagenome;HSD20-02a-282-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;C3BE5F99BBF1354E4A5D8C727FC2E3EB;8F67792A20D86EC734304239C7461603
SRR9178346;07.06.19 15:50;02.06.19 15:43;25588640;7691913177;25588640;300;3113;;https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008963/SRR9178346;SRX5950788;HSD20-02a-274-S2C008-0150-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861558;SAMN11874777;simple;408172;marine metagenome;HSD20-02a-274-S2C008-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;B28CE0E0A260471C4B0A20802FE3E766;515684AA4DBBAAA1DB2F11304329AECA
SRR9178345;07.06.19 15:50;02.06.19 15:39;23005536;6909384497;23005536;300;2981;;https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/008963/SRR9178345;SRX5950789;HSD20-02a-280-S2C007-0150-170217;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861559;SAMN11874837;simple;408172;marine metagenome;HSD20-02a-280-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;FB1A7D63D29C577CA5104AF265F8607E;8E6AE5CD6B042113A6CE52D508D388FF
SRR9178344;07.06.19 15:50;02.06.19 15:38;21388837;6433228173;21388837;300;2724;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178344;SRX5950790;HSD20-02a-283-S2C009-0225-170410;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861560;SAMN11874876;simple;408172;marine metagenome;HSD20-02a-283-S2C009-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;D1F03DE67A866005DC6DA6EF6C7BC716;4EDA4710C5D8C65ECA4548031B8913E6
SRR9178343;07.06.19 15:50;02.06.19 15:30;15786322;4737013349;15786322;300;2035;;https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008963/SRR9178343;SRX5950791;HSD20-02a-279-S2C004-0025-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861561;SAMN11874820;simple;408172;marine metagenome;HSD20-02a-279-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;111D4B9DE9E654131C2E7267460B68AD;24E4BDA7B3A3FF023B7A7232E4AD68AB
SRR9178342;07.06.19 15:50;02.06.19 15:27;10171907;3055684510;10171907;300;1222;;https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/008963/SRR9178342;SRX5950792;HSD20-02a-273-S2C005-0075-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861562;SAMN11874762;simple;408172;marine metagenome;HSD20-02a-273-S2C005-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;5858C1DA684F5FB19E02D8C2FEBB56E8;AF6A930668A70208321791B3D4693650
SRR9178341;07.06.19 15:50;02.06.19 15:27;13633008;4099755430;13633008;300;1734;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178341;SRX5950793;HSD20-02a-282-S2C014-0150-170410;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861563;SAMN11874865;simple;408172;marine metagenome;HSD20-02a-282-S2C014-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;C72387CCE68164206BC90A0D3B7725E3;27D6275BEB2B0F63BB13D36A017266B7
SRR9178340;07.06.19 15:50;03.06.19 15:52;8818194;2663094588;8818194;302;1587;;https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/008963/SRR9178340;SRX5950794;HSD20-02a-268-S2C004-0005-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861564;SAMN11874702;simple;408172;marine metagenome;HSD20-02a-268-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;C438C40B05D17B33406E4EAFF555DFF3;27B38594C75022F5C12DDABFB54F06FB
SRR9178339;07.06.19 15:50;02.06.19 15:47;25175133;7561935093;25175133;300;3375;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178339;SRX5950795;HSD00-20a-275-S2C007-0150-170419;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861565;SAMN11874600;simple;408172;marine metagenome;HSD00-20a-275-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;C915DD5A1B1F7E93BAD90EAB58841602;26FFA1C6DC98109DD24F39A34696014A
SRR9178338;07.06.19 15:50;02.06.19 15:35;31382038;9422710853;31382038;300;4126;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178338;SRX5950796;HSD00-20a-281-S2C004-0005-170417;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861566;SAMN11874654;simple;408172;marine metagenome;HSD00-20a-281-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;8B0369470BFB6F09912BE9A089C6F85C;62CD24DDBB20F36841FF457BA05846AA
SRR9178336;07.06.19 15:50;02.06.19 16:06;55431241;16520983483;55431241;298;7215;;https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008963/SRR9178336;SRX5950798;HSD00-20a-272-S2C013-0500-161221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861567;SAMN11874569;simple;408172;marine metagenome;HSD00-20a-272-S2C013-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;7C4758D2FB7EDAD8EECE634D4E176C5D;BA59B53906EFD40C66084604E8ECDD8C
SRR5002342;01.03.17 00:01;28.11.17 15:14;34397773;10329243076;34397773;300;4297;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002342;SRX2334639;HOT224_1_0025m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788359;SAMN05991650;simple;408172;marine metagenome;HOT224-0025m;;;;;;;no;;;;;SCOPE;SRA491398;;public;BDE086A8C0610E148B8E66F48CE2BCF6;D3FBB3B9DCBA78D26A08B6ED2BCE20D7
SRR5002343;01.03.17 00:01;28.11.17 15:05;31217189;9380407606;31217189;300;3921;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002343;SRX2334640;HOT224_1_0075m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788360;SAMN05991652;simple;408172;marine metagenome;HOT224-0075m;;;;;;;no;;;;;SCOPE;SRA491398;;public;5D930E18B13B8704B8A4781A19555A1C;89896B7FF00009B5F0E7F53518946566
SRR5002371;01.03.17 00:01;28.11.17 13:49;16778652;5040334519;16778652;300;2124;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002371;SRX2334668;HOT224_1_0125m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788382;SAMN05991653;simple;408172;marine metagenome;HOT224-0125m;;;;;;;no;;;;;SCOPE;SRA491398;;public;2F8604CCBED605024F9FAA4AA1D09E90;197287A39A630787378E43802F7F6242
SRR5002355;01.03.17 00:01;28.11.17 13:50;19571888;5863932752;19571888;299;2507;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002355;SRX2334652;HOT224_1_0500m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788368;SAMN05991655;simple;408172;marine metagenome;HOT224-0500m;;;;;;;no;;;;;SCOPE;SRA491398;;public;609BC1A00A9860D043DE892504C23652;CD46B716D6EBBD12FB93CA31C8947D34
SRR5002372;01.03.17 00:01;28.11.17 13:23;19522479;5863537970;19522479;300;2527;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002372;SRX2334669;HOT224_1_0770m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788384;SAMN05991656;simple;408172;marine metagenome;HOT224-0770m;;;;;;;no;;;;;SCOPE;SRA491398;;public;63080448D2F1B07A6E0F1C23B7BFFE4D;BD49B8BD95AA63186D84F5597561CDD8
SRR5002344;01.03.17 00:01;28.11.17 15:02;25129694;7541885088;25129694;300;3216;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002344;SRX2334641;HOT224_1_1000m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788361;SAMN05991657;simple;408172;marine metagenome;HOT224-1000m;;;;;;;no;;;;;SCOPE;SRA491398;;public;7D4BD0B210C52C1BF771DEE0CF671579;1B46D961CFD53F8F1550F0873623D068
SRR5002376;01.03.17 00:01;28.11.17 15:59;29437423;8846135421;29437423;300;3707;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR5002376/SRR5002376.2;SRX2334673;HOT225_1_0045m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788389;SAMN05991659;simple;408172;marine metagenome;HOT225-0045m;;;;;;;no;;;;;SCOPE;SRA491398;;public;335F17E705FBBB8909138D105B513C10;6CED1C3E4525A15C991A1350A55FF5E9
SRR5002341;01.03.17 00:01;28.11.17 14:54;25049836;7528230779;25049836;300;3168;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002341;SRX2334638;HOT225_1_0075m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788358;SAMN05991660;simple;408172;marine metagenome;HOT225-0075m;;;;;;;no;;;;;SCOPE;SRA491398;;public;3389B040E8E022A231CB5EC44E85AA43;3664343B8D91B8CF29BC835327878C3C
SRR5002322;01.03.17 00:01;28.11.17 13:34;18870008;5671378036;18870008;300;2418;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002322;SRX2334619;HOT225_1_0125m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788341;SAMN05991661;simple;408172;marine metagenome;HOT225-0125m;;;;;;;no;;;;;SCOPE;SRA491398;;public;51F7DD6E5B2B004C37648E1DD23E5EBD;531086A1ACFF9284CD10F19652BC0BAC
SRR5002363;01.03.17 00:01;28.11.17 14:06;16487455;4952688470;16487455;300;2104;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002363;SRX2334660;HOT225_1_0200m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788376;SAMN05991662;simple;408172;marine metagenome;HOT225-0200m;;;;;;;no;;;;;SCOPE;SRA491398;;public;570211276887E4487F6284E548DB1B1F;567EC667B920666D2A0135182BA60889
SRR5002359;01.03.17 00:01;28.11.17 13:59;18731163;5629791345;18731163;300;2403;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002359;SRX2334656;HOT225_1_0770m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788375;SAMN05991664;simple;408172;marine metagenome;HOT225-0770m;;;;;;;no;;;;;SCOPE;SRA491398;;public;135C206330D6D8AFE98147D36CBC5FB9;0C437EA9AB64ADFF601435A171894B74
SRR5002380;01.03.17 00:01;28.11.17 15:12;18509153;5557545310;18509153;300;2398;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002380;SRX2334677;HOT225_1_1000m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788391;SAMN05991665;simple;408172;marine metagenome;HOT225-1000m;;;;;;;no;;;;;SCOPE;SRA491398;;public;E25F06C93B412C5B662FB9AC7F7E047E;85FE7536972B05978B981850E9E9EF75
SRR5002337;01.03.17 00:01;28.11.17 14:33;19430202;5840293073;19430202;300;3787;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002337;SRX2334634;HOT226_1_0045m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788354;SAMN05991667;simple;408172;marine metagenome;HOT226-0045m;;;;;;;no;;;;;SCOPE;SRA491398;;public;60883AB6D02EB3A1A72CF31D84652C56;109E93BB772DB2100823B48F0CA32E2D
SRR5002334;01.03.17 00:01;28.11.17 14:01;18962390;5667603003;18962390;298;3675;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002334;SRX2334631;HOT226_1_0075m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788351;SAMN05991668;simple;408172;marine metagenome;HOT226-0075m;;;;;;;no;;;;;SCOPE;SRA491398;;public;B4510BBCC27FFBAD5A1F0BF5FA01DD69;557F826A7CA81842589C518A62CD29BD
SRR5002361;01.03.17 00:01;28.11.17 13:40;13881970;4149930928;13881970;298;2689;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002361;SRX2334658;HOT226_1_0500m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788372;SAMN05991670;simple;408172;marine metagenome;HOT226-0500m;;;;;;;no;;;;;SCOPE;SRA491398;;public;50B7939D6B32AE16BEE40457C38FAEBE;D649BE58778DADFBD801F8AD0F105651
SRR5002316;01.03.17 00:01;28.11.17 13:32;17049534;5124230842;17049534;300;3323;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002316;SRX2334613;HOT226_1_1000m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788335;SAMN05991672;simple;408172;marine metagenome;HOT226-1000m;;;;;;;no;;;;;SCOPE;SRA491398;;public;D570D7C229B16BCEA84BB38F028B48A0;89F4084F8C851F4AEB09FD82C5DEC1FE
SRR5002319;01.03.17 00:01;28.11.17 13:22;15507891;4648062212;15507891;299;3011;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002319;SRX2334616;HOT227_1_0025m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788338;SAMN05991673;simple;408172;marine metagenome;HOT227-0025m;;;;;;;no;;;;;SCOPE;SRA491398;;public;838FCA6146CFE7BDC3E2081A1B206B15;62DB66AAB7BB5243A4829E479B60B9B5
SRR5002381;01.03.17 00:01;28.11.17 15:13;27294288;8184105338;27294288;299;5247;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002381;SRX2334678;HOT227_1_0045m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788392;SAMN05991674;simple;408172;marine metagenome;HOT227-0045m;;;;;;;no;;;;;SCOPE;SRA491398;;public;2C658DC110F240ADDE038A3B4764FD43;FDD5C026432BCA94627B7CF80153DEA5
SRR5002310;01.03.17 00:01;28.11.17 13:48;10431954;3136934765;10431954;300;2021;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002310;SRX2334607;HOT227_1_0075m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788329;SAMN05991675;simple;408172;marine metagenome;HOT227-0075m;;;;;;;no;;;;;SCOPE;SRA491398;;public;D9A9FAFEC50FE088D17C3B387EEF9013;0292E62ADCD948F04406CACA393513FE
SRR5002354;01.03.17 00:01;28.11.17 12:29;1213105;344145230;1213105;283;229;;https://sra-download.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR5002354/SRR5002354.2;SRX2334651;HOT227_1_0500m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788367;SAMN05991677;simple;408172;marine metagenome;HOT227-0500m;;;;;;;no;;;;;SCOPE;SRA491398;;public;D6DC7F8295325911CA75F67BAED86AA0;3A99805322D1E5A6DE3AA7B80AB0FA29
SRR5002377;01.03.17 00:01;28.11.17 13:31;14842475;4443432844;14842475;299;2859;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002377;SRX2334674;HOT227_1_0770m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788387;SAMN05991678;simple;408172;marine metagenome;HOT227-0770m;;;;;;;no;;;;;SCOPE;SRA491398;;public;9E56E3DC8E2F830AF2D317AAD39C24B6;000EEB237968BD13C08996B057F7F45A
SRR5002309;01.03.17 00:01;28.11.17 13:50;7933150;4755303482;7933150;599;2338;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002309;SRX2334606;HOT229_1_0025m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP092796;PRJNA352737;2;352737;SRS1788328;SAMN05991680;simple;408172;marine metagenome;HOT229-0025m;;;;;;;no;;;;;SCOPE;SRA491398;;public;ADB6450C649370917344702389EA7F56;FE7C157079A2A05C87AD909EE99A07D0
SRR5002362;01.03.17 00:01;28.11.17 20:07;34450072;10367397832;34450072;300;5392;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002362;SRX2334659;HOT229_1_0125m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788373;SAMN05991681;simple;408172;marine metagenome;HOT229-0125m;;;;;;;no;;;;;SCOPE;SRA491398;;public;94ACAC258AE32B9A723A4ACFB830884E;EF8095FAFD23C307AA179D49F7FDF4AF
SRR5002349;01.03.17 00:01;28.11.17 15:42;23623209;14122609828;23623209;597;7647;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002349;SRX2334646;HOT229_3_0500m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP092796;PRJNA352737;2;352737;SRS1788365;SAMN05991683;simple;408172;marine metagenome;HOT229-0500m;;;;;;;no;;;;;SCOPE;SRA491398;;public;B948048C435AAEFF1B0DD4BD54F44B6A;5F341D7335D764D255520F1BCC246A02
SRR5002328;01.03.17 00:01;28.11.17 20:50;55236405;16625099709;55236405;300;8335;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002328;SRX2334625;HOT229_2_0770m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788345;SAMN05991684;simple;408172;marine metagenome;HOT229-0770m;;;;;;;no;;;;;SCOPE;SRA491398;;public;4CB93FDA283FC29A04BA95FF47D5F90A;95624721A371A805C8DB63595C92ACC4
SRR5002315;01.03.17 00:01;28.11.17 12:24;1379164;824226118;1379164;597;481;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR5002315/SRR5002315.2;SRX2334612;HOT231_1_0025m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP092796;PRJNA352737;2;352737;SRS1788334;SAMN05991686;simple;408172;marine metagenome;HOT231-0025m;;;;;;;no;;;;;SCOPE;SRA491398;;public;18C031D9DA063A02A73D296E2DBEA7DF;76E604B5D1EA41E9DA95FDED9AFFBA0D
SRR5002350;01.03.17 00:01;28.11.17 15:55;32354026;9728565827;32354026;300;5005;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002350;SRX2334647;HOT231_2_0025m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788334;SAMN05991686;simple;408172;marine metagenome;HOT231-0025m;;;;;;;no;;;;;SCOPE;SRA491398;;public;70E8B9FECAA4D9C628C32734ED00D69A;48A23511A660B02A421D2A41536327E7
SRR5002351;01.03.17 00:01;28.11.17 15:11;31429306;9454320408;31429306;300;4867;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002351;SRX2334648;HOT231_2_0125m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788352;SAMN05991688;simple;408172;marine metagenome;HOT231-0125m;;;;;;;no;;;;;SCOPE;SRA491398;;public;A2A98387316920D406EDBFDB8651D873;F746D05598A38A7A6357572888D68C05
SRR5002335;01.03.17 00:01;28.11.17 12:46;977094;584977438;977094;598;342;;https://sra-download.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR5002335/SRR5002335.2;SRX2334632;HOT231_1_0125m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP092796;PRJNA352737;2;352737;SRS1788352;SAMN05991688;simple;408172;marine metagenome;HOT231-0125m;;;;;;;no;;;;;SCOPE;SRA491398;;public;B58A1E8258AAD7DA2D8F36412F385CF8;9FB4A57A2D17A25BB7F7FC3606472258
SRR5002378;01.03.17 00:01;28.11.17 14:29;26981547;8117763352;26981547;300;4199;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002378;SRX2334675;HOT231_1_0200m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788388;SAMN05991689;simple;408172;marine metagenome;HOT231-0200m;;;;;;;no;;;;;SCOPE;SRA491398;;public;7A2396AD8E982F23501FBC87D9195B23;5A7AEDA2D3B13E1FBED407AD0CE9B0E8
SRR5002314;01.03.17 00:01;28.11.17 15:18;31517755;9480924294;31517755;300;4912;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002314;SRX2334611;HOT231_1_0500m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788333;SAMN05991690;simple;408172;marine metagenome;HOT231-0500m;;;;;;;no;;;;;SCOPE;SRA491398;;public;6CBFBCAF7C12711BA9BCA4E0C0D4E139;7A7D0395618AE6C90732C9911506CCEA
SRR5002332;01.03.17 00:01;28.11.17 14:53;31423957;9453894369;31423957;300;4886;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002332;SRX2334629;HOT231_1_0770m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788349;SAMN05991691;simple;408172;marine metagenome;HOT231-0770m;;;;;;;no;;;;;SCOPE;SRA491398;;public;E4378E0027E127081FD10371899C6E9E;7A05A07B6ADE9AA0C05AC0D464E4CEB1
SRR5002333;01.03.17 00:01;28.11.17 17:11;50567697;15216237075;50567697;300;7899;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002333;SRX2334630;HOT232_1_0025m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788350;SAMN05991693;simple;408172;marine metagenome;HOT232-0025m;;;;;;;no;;;;;SCOPE;SRA491398;;public;1D9988C5ED4950485DDD54395F05DA5A;A34EBA5583F058B1847DB2A848AB3F25
SRR5002338;01.03.17 00:01;28.11.17 15:36;33312129;10022002760;33312129;300;5200;;https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/004885/SRR5002338;SRX2334635;HOT232_1_0075m;WGA;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS1788355;SAMN05991694;simple;408172;marine metagenome;HOT232-0075m;;;;;;;no;;;;;SCOPE;SRA491398;;public;EBC784BDFAF3B63314EBE17316BDB2C1;FD6FAF3C1531768970CF07BE9A245235
